Employee_ID,Age,Gender,Department,Job_Role,City,Education,Employment_Type,Experience_Years,Salary,Joining_Date,Tenure_Years,Performance_Rating,Job_Satisfaction,Overtime,Monthly_Work_Hours,Leave_Days,Absent_Days,Manager_ID,Attrition
E00180,32,Male,IT,IT Support,Hyderabad,MBA,Full-Time,8,118000,2021-11-13,4.8,4.0,3.0,No,155,9.0,2,M114,No
E00181,32,Female,Sales,Sales Manager,Mumbai,Bachelor's,Full-Time,9,112000,2019-01-26,7.6,2.0,4.0,No,165,1.0,4,M009,No
E00182,35,Male,IT,BI Analyst,Noida,MBA,Full-Time,12,145000,2018-09-01,8.0,4.0,4.0,No,144,6.0,3,M113,No
E00183,28,Female,Customer Support,Support Executive,Bangalore,Bachelor's,Full-Time,4,82000,2024-06-20,2.2,3.0,2.0,No,171,12.0,4,M035,No
E00184,35,Male,Customer Support,Customer Success Associate,Delhi,MBA,Full-Time,11,123000,2020-11-13,5.8,4.0,5.0,Yes,169,8.0,2,M008,No
E00185,37,Male,Sales,Account Manager,Delhi,MBA,Full-Time,14,134000,2019-07-27,7.1,4.0,4.0,No,185,10.0,3,M075,No
E00186,35,Female,Operations,Operations Manager,Bangalore,MBA,Full-Time,13,114000,2018-06-20,8.2,4.0,2.0,No,183,9.0,0,M017,No
E00187,37,Female,Marketing,Marketing Executive,Bangalore,Master's,Part-Time,14,72000,2020-04-08,6.4,4.0,4.0,No,178,12.0,3,M080,No
E00188,37,Male,HR,HR Analyst,Delhi,Bachelor's,Part-Time,18,65000,2015-05-15,11.3,4.0,5.0,No,175,12.0,5,M020,No
E00189,22,Male,HR,HR Analyst,Hyderabad,MBA,Full-Time,1,66000,2025-11-13,0.8,3.0,2.0,No,167,10.0,3,M091,No
E00190,38,Female,Sales,Account Manager,Delhi,Bachelor's,Full-Time,12,113000,2018-01-25,8.6,3.0,4.0,No,179,5.0,5,M120,No
E00191,29,Male,IT,Data Analyst,Hyderabad,Bachelor's,Full-Time,8,101000,2020-09-01,6.0,4.0,2.0,No,148,7.0,6,M078,Yes
E00192,26,Female,Customer Support,Support Analyst,Hyderabad,Master's,Full-Time,6,85000,2023-09-02,3.0,4.0,3.0,No,126,11.0,7,M022,No
E00193,26,Male,Customer Support,Customer Success Associate,Bangalore,MBA,Full-Time,3,81000,2024-10-08,1.9,3.0,2.0,No,189,7.0,3,M054,Yes
E00194,37,Male,Operations,Operations Manager,Delhi,MBA,Part-Time,11,69000,2020-06-20,6.2,4.0,5.0,No,180,11.0,8,M113,No
E00195,32,Female,Sales,Sales Manager,Lucknow,Bachelor's,Full-Time,10,94000,2018-07-27,8.1,3.0,3.0,No,166,7.0,1,M071,Yes
E00196,22,Female,Sales,Sales Executive,Hyderabad,MBA,Contract,0,57000,2026-06-20,0.2,2.0,2.0,Yes,187,7.0,3,M075,Yes
E00197,37,Male,Operations,Operations Executive,Pune,Master's,Full-Time,12,109000,2019-01-26,7.6,3.0,4.0,Yes,155,7.0,2,M081,No
E00198,24,Female,Customer Support,Support Executive,Mumbai,Bachelor's,Full-Time,0,50000,2026-06-20,0.2,4.0,4.0,No,155,8.0,3,M077,No
E00199,35,Male,Customer Support,Support Analyst,Chennai,Bachelor's,Full-Time,13,119000,2018-03-03,8.5,3.0,4.0,No,153,10.0,4,M115,No
E00200,36,Male,Operations,Process Associate,Chennai,Bachelor's,Full-Time,13,110000,2016-06-20,10.2,5.0,4.0,No,178,2.0,2,M081,No
E00201,40,Other,Operations,Operations Executive,Hyderabad,Bachelor's,Full-Time,17,145000,2017-06-20,9.2,5.0,4.0,No,140,7.0,4,M075,No
E00202,46,Female,IT,IT Support,Lucknow,PhD,Full-Time,24,204000,2012-04-08,14.4,4.0,3.0,Yes,154,9.0,5,M120,No
E00203,24,Female,IT,Software Engineer,Bangalore,Master's,Full-Time,0,76000,2026-06-20,0.2,3.0,5.0,No,173,6.0,4,M068,No
E00204,34,Male,Customer Support,Support Analyst,Bangalore,Master's,Full-Time,11,97000,2019-05-15,7.3,3.0,4.0,Yes,146,9.0,7,M080,No
E00205,32,Male,Operations,Operations Executive,Chennai,PhD,Full-Time,11,122000,2019-12-20,6.7,3.0,4.0,No,156,5.0,4,M031,No
E00206,37,Male,IT,Software Engineer,Chennai,Bachelor's,Full-Time,14,141000,2020-03-02,6.5,5.0,5.0,No,128,7.0,3,M085,No
E00207,36,Male,IT,BI Analyst,Bangalore,MBA,Full-Time,10,122000,2019-03-03,7.5,3.0,4.0,No,179,5.0,3,M097,No
E00208,32,Female,Operations,Process Associate,Mumbai,Bachelor's,Full-Time,9,104000,2019-03-03,7.5,4.0,3.0,Yes,156,7.0,0,M013,No
E00209,31,Male,IT,BI Analyst,Bangalore,MBA,Full-Time,6,120000,2022-06-20,4.2,2.0,3.0,Yes,148,8.0,3,M113,No
E00210,26,Female,IT,Software Engineer,Mumbai,Bachelor's,Full-Time,5,86000,2022-09-01,4.0,2.0,3.0,Yes,145,11.0,4,M029,No
E00211,41,Male,HR,HR Analyst,Chennai,MBA,Contract,20,116000,2013-07-27,13.1,5.0,5.0,No,160,8.0,4,M079,No
E00212,37,Male,Operations,Operations Analyst,Hyderabad,Bachelor's,Full-Time,11,111000,2020-09-01,6.0,3.0,4.0,No,140,8.0,6,M010,Yes
E00213,40,Male,Operations,Operations Analyst,Delhi,Bachelor's,Full-Time,20,143000,2017-07-27,9.1,4.0,4.0,No,203,4.0,4,M033,No
E00214,32,Male,Sales,Sales Executive,Delhi,MBA,Full-Time,7,97000,2021-09-01,5.0,4.0,2.0,No,125,9.0,4,M015,No
E00215,29,Male,Operations,Process Associate,Bangalore,Bachelor's,Contract,11,78000,2019-07-27,7.1,4.0,4.0,No,160,6.0,5,M107,No
E00216,26,Female,Sales,Account Manager,Mumbai,Master's,Full-Time,4,87000,2023-07-27,3.1,4.0,3.0,Yes,170,9.0,2,M077,No
E00217,37,Male,Sales,Sales Executive,Pune,Bachelor's,Full-Time,12,98000,2017-12-20,8.7,3.0,3.0,Yes,154,10.0,6,M035,No
E00218,27,Female,Operations,Process Associate,Lucknow,Master's,Full-Time,2,82000,2024-12-20,1.7,3.0,3.0,Yes,172,6.0,3,M054,No
E00219,47,Male,Operations,Operations Analyst,Noida,Bachelor's,Full-Time,26,163000,2009-09-01,17.0,4.0,3.0,No,154,4.0,3,M021,No
E00220,25,Other,Marketing,Marketing Manager,Bangalore,Bachelor's,Full-Time,2,46000,2025-06-20,1.2,3.0,4.0,No,196,8.0,3,M030,No
E00221,36,Male,Operations,Process Associate,Noida,Bachelor's,Full-Time,14,117000,2018-10-08,7.9,3.0,3.0,No,148,4.0,7,M112,No
E00222,45,Female,HR,HR Analyst,Chennai,Bachelor's,Full-Time,27,167000,2009-05-15,17.3,4.0,4.0,Yes,126,14.0,6,M046,No
E00223,38,Male,IT,Data Analyst,Chennai,Bachelor's,Contract,14,117000,2015-06-21,11.2,4.0,2.0,No,145,6.0,5,M107,Yes
E00224,35,Female,Finance,Audit Associate,Delhi,Bachelor's,Full-Time,13,117000,2020-07-26,6.1,4.0,3.0,Yes,175,7.0,4,M042,No
E00225,27,Female,Sales,Sales Manager,Delhi,Bachelor's,Full-Time,9,90000,2019-01-26,7.6,4.0,4.0,Yes,166,3.0,5,M109,No
E00226,24,Male,Sales,Business Development Executive,Mumbai,Bachelor's,Full-Time,3,79000,2024-03-02,2.5,2.0,2.0,No,182,7.0,4,M071,No
E00227,39,Male,Customer Support,Support Analyst,Bangalore,Master's,Full-Time,13,110000,2017-09-01,9.0,3.0,4.0,No,177,10.0,4,M049,No
E00228,45,Male,Finance,Accountant,Mumbai,MBA,Full-Time,24,174000,2012-09-01,14.0,3.0,4.0,No,157,9.0,3,M024,No
E00229,31,Female,Customer Support,Customer Success Associate,Mumbai,Bachelor's,Full-Time,6,82000,2023-06-21,3.2,4.0,3.0,No,159,7.0,3,M080,No
E00230,26,Male,Operations,Operations Manager,Hyderabad,Master's,Full-Time,8,91000,2022-03-03,4.5,4.0,5.0,Yes,161,8.0,3,M069,Yes
E00231,21,Male,Marketing,Digital Marketing Analyst,Chennai,Master's,Full-Time,0,59000,2026-06-20,0.2,3.0,4.0,Yes,202,7.0,4,M006,No
E00232,27,Male,HR,Recruiter,Delhi,Bachelor's,Full-Time,12,126000,2018-12-20,7.7,3.0,2.0,No,180,3.0,7,M002,No
E00233,33,Male,HR,Recruiter,Bangalore,Master's,Part-Time,15,87000,2019-07-27,7.1,4.0,4.0,Yes,202,3.0,2,M003,No
E00234,45,Female,Finance,Audit Associate,Lucknow,Bachelor's,Full-Time,21,154000,2011-03-03,15.5,4.0,4.0,No,183,12.0,4,M053,No
E00235,39,Male,Sales,Sales Manager,Lucknow,Bachelor's,Full-Time,17,133000,2016-06-20,10.2,3.0,3.0,No,167,4.0,6,M010,No
E00236,36,Female,Operations,Operations Executive,Chennai,Bachelor's,Full-Time,16,130000,2018-03-03,8.5,3.0,2.0,Yes,150,10.0,4,M024,No
E00237,31,Female,Sales,Sales Executive,Lucknow,Master's,Full-Time,11,126000,2019-05-15,7.3,2.0,4.0,No,172,3.0,5,M112,No
E00238,30,Male,IT,IT Support,Hyderabad,Master's,Full-Time,9,112000,2019-01-26,7.6,4.0,3.0,No,167,9.0,2,M033,No
E00239,44,Female,Operations,Operations Analyst,Lucknow,Bachelor's,Full-Time,25,166000,2008-09-01,18.0,5.0,4.0,No,166,12.0,4,M084,No
E00240,35,Male,IT,Software Engineer,Bangalore,Bachelor's,Full-Time,13,122000,2018-04-08,8.4,4.0,3.0,No,164,7.0,6,M117,No
E00241,21,Male,Customer Support,Team Lead,Delhi,PhD,Full-Time,0,68000,2026-06-20,0.2,4.0,3.0,No,131,7.0,5,M022,No
E00242,29,Male,Customer Support,Support Executive,Mumbai,Bachelor's,Full-Time,6,79000,2022-03-03,4.5,2.0,3.0,No,191,7.0,2,M061,Yes
E00243,28,Female,Customer Support,Support Analyst,Bangalore,Bachelor's,Full-Time,8,86000,2020-03-02,6.5,2.0,3.0,Yes,167,17.0,6,M096,No
E00244,30,Male,Finance,Finance Manager,Bangalore,MBA,Full-Time,9,124000,2021-11-13,4.8,4.0,1.0,No,143,6.0,6,M094,No
E00245,38,Male,IT,Software Engineer,Pune,Master's,Full-Time,17,157000,2013-03-03,13.5,4.0,4.0,Yes,177,6.0,3,M067,No
E00246,33,Male,Customer Support,Customer Success Associate,Chennai,Master's,Contract,13,77000,2019-04-09,7.4,2.0,2.0,No,153,11.0,6,M004,No
E00247,33,Male,Finance,Accountant,Hyderabad,MBA,Full-Time,6,93000,2021-09-01,5.0,3.0,4.0,Yes,178,6.0,2,M051,No
E00248,43,Female,Customer Support,Support Analyst,Bangalore,MBA,Full-Time,22,153000,2014-04-08,12.4,4.0,5.0,No,184,8.0,6,M004,No
E00249,29,Male,Customer Support,Support Executive,Chennai,Bachelor's,Contract,8,83000,2020-01-26,6.6,3.0,3.0,No,186,10.0,6,M039,No
E00250,47,Female,Marketing,Brand Executive,Pune,Bachelor's,Full-Time,29,177000,2008-09-01,18.0,4.0,2.0,No,165,11.0,5,M031,No
E00251,29,Male,Sales,Business Development Executive,Delhi,Bachelor's,Full-Time,3,73000,2025-03-03,1.5,1.0,2.0,Yes,161,7.0,10,M057,Yes
E00252,35,Female,Finance,Finance Manager,Pune,PhD,Full-Time,17,153000,2012-05-14,14.3,3.0,3.0,Yes,157,10.0,5,M073,No
E00253,32,Male,Marketing,Marketing Manager,Mumbai,Master's,Full-Time,10,109000,2021-11-13,4.8,3.0,5.0,No,155,7.0,5,M030,No
E00254,35,Male,Sales,Sales Manager,Delhi,Bachelor's,Full-Time,14,122000,2019-03-03,7.5,4.0,5.0,No,168,4.0,3,M117,Yes
E00255,37,Male,IT,Data Engineer,Noida,MBA,Contract,19,140000,2014-10-08,11.9,4.0,4.0,No,164,9.0,1,M093,No
E00256,37,Female,HR,HR Manager,Mumbai,Bachelor's,Full-Time,16,131000,2013-01-25,13.6,4.0,3.0,No,153,11.0,7,M118,No
E00257,29,Male,Customer Support,Customer Success Associate,Delhi,Bachelor's,Full-Time,8,78000,2021-06-20,5.2,1.0,3.0,Yes,147,9.0,4,M089,Yes
E00258,26,Female,Operations,Operations Analyst,Noida,Master's,Full-Time,5,113000,2023-04-09,3.4,2.0,3.0,No,166,9.0,2,M116,No
E00259,52,Female,HR,HR Analyst,Pune,Bachelor's,Part-Time,29,113000,2008-09-01,18.0,5.0,4.0,Yes,160,4.0,3,M039,Yes
E00260,31,Male,IT,Data Engineer,Bangalore,MBA,Full-Time,9,117000,2019-03-03,7.5,3.0,2.0,Yes,147,2.0,3,M099,Yes
E00261,39,Female,Operations,Operations Executive,Bangalore,Bachelor's,Full-Time,15,134000,2015-03-03,11.5,4.0,5.0,No,183,9.0,3,M025,No
E00262,23,Male,Customer Support,Customer Success Associate,Bangalore,MBA,Full-Time,1,64000,2026-03-03,0.5,2.0,3.0,No,200,12.0,5,M058,No
E00263,32,Male,IT,BI Analyst,Pune,Master's,Full-Time,4,113000,2024-05-14,2.3,4.0,4.0,Yes,185,9.0,5,M101,No
E00264,33,Female,HR,HR Manager,Delhi,Bachelor's,Contract,12,78000,2020-10-08,5.9,3.0,3.0,Yes,155,6.0,3,M036,No
E00265,37,Female,Customer Support,Support Executive,Bangalore,PhD,Full-Time,15,146000,2016-01-26,10.6,3.0,,No,167,8.0,7,M011,No
E00266,21,Female,Operations,Process Associate,Lucknow,Bachelor's,Full-Time,0,60000,2026-06-20,0.2,4.0,4.0,Yes,196,9.0,5,M090,No
E00267,35,Male,Operations,Process Associate,Hyderabad,Bachelor's,Full-Time,14,128000,2018-12-20,7.7,4.0,2.0,No,147,7.0,2,M106,No
E00268,26,Male,Operations,Operations Executive,Mumbai,Bachelor's,Full-Time,0,75000,2026-06-20,0.2,4.0,4.0,No,182,14.0,3,M046,No
E00269,36,Male,Sales,Sales Manager,Hyderabad,MBA,Full-Time,19,144000,2015-09-02,11.0,5.0,3.0,Yes,142,6.0,5,M089,No
E00270,27,Female,Sales,Business Development Executive,Pune,Bachelor's,Full-Time,5,94000,2023-04-09,3.4,4.0,2.0,No,198,15.0,4,M021,No
E00271,28,Male,Marketing,Brand Executive,Bangalore,Bachelor's,Full-Time,6,76000,2022-12-20,3.7,3.0,5.0,No,160,10.0,5,M113,Yes
E00272,32,Female,Marketing,Marketing Manager,Mumbai,Bachelor's,Full-Time,8,87000,2022-11-14,3.8,3.0,2.0,No,208,10.0,6,M002,Yes
E00273,27,Male,Marketing,Brand Executive,Chennai,Bachelor's,Contract,5,58000,2023-09-02,3.0,3.0,3.0,No,199,9.0,1,M074,No
E00274,31,Male,Customer Support,Support Analyst,Delhi,MBA,Full-Time,12,119000,2019-04-09,7.4,5.0,5.0,Yes,166,7.0,8,M039,Yes
E00275,26,Male,HR,HR Analyst,Hyderabad,Bachelor's,Contract,7,70000,2020-12-20,5.7,4.0,5.0,No,155,11.0,1,M099,No
E00276,21,Male,HR,HR Analyst,Delhi,Bachelor's,Full-Time,1,63000,2026-01-25,0.6,3.0,2.0,No,172,7.0,8,M033,No
E00277,41,Male,Marketing,Marketing Executive,Bangalore,Bachelor's,Full-Time,20,148000,2014-09-01,12.0,5.0,3.0,No,165,12.0,6,M105,No
E00278,25,Female,Operations,Process Associate,Bangalore,Bachelor's,Full-Time,2,72000,2025-03-03,1.5,2.0,2.0,No,161,13.0,2,M031,No
E00279,33,Female,Operations,Operations Manager,Delhi,MBA,Full-Time,7,105000,2021-05-15,5.3,3.0,4.0,No,138,3.0,5,M004,No
E00280,39,Male,Marketing,Digital Marketing Analyst,Mumbai,Bachelor's,Full-Time,16,140000,2014-05-15,12.3,3.0,5.0,No,159,7.0,4,M067,No
E00281,30,Male,Customer Support,Team Lead,Bangalore,PhD,Full-Time,7,116000,2020-11-13,5.8,2.0,2.0,No,148,10.0,4,M069,Yes
E00282,28,Male,Sales,Business Development Executive,Noida,Bachelor's,Full-Time,9,100000,2019-10-08,6.9,4.0,5.0,No,178,7.0,2,M081,No
E00283,36,Female,Finance,Finance Manager,Lucknow,Bachelor's,Contract,15,97000,2017-06-20,9.2,4.0,3.0,No,186,7.0,2,M113,No
E00284,42,Male,IT,IT Support,Chennai,MBA,Full-Time,24,190000,2008-09-01,18.0,4.0,4.0,Yes,181,16.0,2,M013,No
E00285,26,Female,HR,Recruiter,Noida,Bachelor's,Full-Time,7,79000,2022-01-25,4.6,3.0,2.0,No,174,8.0,5,M065,No
E00286,33,Male,IT,Software Engineer,Mumbai,Master's,Full-Time,10,117000,2021-01-25,5.6,2.0,3.0,No,153,9.0,7,M045,No
E00287,22,Male,Finance,Audit Associate,Lucknow,PhD,Full-Time,0,95000,2026-06-20,0.2,2.0,3.0,Yes,172,9.0,5,M039,No
E00288,31,Female,HR,HR Manager,Bangalore,Bachelor's,Full-Time,12,109000,2020-03-02,6.5,3.0,3.0,No,182,13.0,1,M108,Yes
E00289,34,Male,Sales,Sales Manager,Lucknow,Bachelor's,Full-Time,15,114000,2019-01-26,7.6,3.0,4.0,No,157,8.0,2,M087,No
E00290,28,Male,Operations,Process Associate,Lucknow,Master's,Full-Time,3,66000,2025-01-25,1.6,4.0,3.0,No,170,4.0,0,M105,No
E00291,31,Male,IT,Software Engineer,Pune,Bachelor's,Full-Time,13,127000,2020-06-20,6.2,4.0,3.0,Yes,165,7.0,3,M117,No
E00292,24,Male,IT,BI Analyst,Lucknow,Bachelor's,Full-Time,3,95000,2024-04-08,2.4,2.0,3.0,No,198,9.0,4,M114,No
E00293,35,Male,Marketing,Marketing Executive,Hyderabad,Bachelor's,Full-Time,13,128000,2015-12-20,10.7,3.0,4.0,No,183,8.0,5,M089,No
E00294,41,Female,Finance,Audit Associate,Mumbai,Bachelor's,Full-Time,23,166000,2010-12-20,15.7,4.0,4.0,Yes,179,6.0,5,M116,Yes
E00295,26,Female,IT,IT Support,Delhi,MBA,Full-Time,7,131000,2021-03-03,5.5,1.0,3.0,No,137,3.0,2,M053,No
E00296,30,Male,HR,HR Executive,Hyderabad,Bachelor's,Contract,10,79000,2021-06-20,5.2,4.0,4.0,No,171,9.0,3,M031,No
E00297,38,Female,Operations,Operations Executive,Bangalore,Bachelor's,Part-Time,17,79000,2012-11-13,13.8,4.0,4.0,No,165,6.0,5,M013,Yes
E00298,42,Male,Sales,Sales Executive,Pune,Master's,Full-Time,22,140000,2012-04-08,14.4,4.0,3.0,No,165,6.0,5,M001,No
E00299,24,Male,Operations,Operations Manager,Lucknow,Bachelor's,Full-Time,1,58000,2026-03-03,0.5,4.0,3.0,No,140,8.0,1,M098,No
E00300,33,Male,IT,Software Engineer,Bangalore,Bachelor's,Part-Time,11,81000,2021-01-25,5.6,3.0,3.0,Yes,148,2.0,5,M029,No
E00301,36,Male,IT,Data Engineer,Chennai,MBA,Contract,12,119000,2019-10-08,6.9,3.0,5.0,No,167,7.0,4,M061,No
E00302,33,Male,HR,HR Analyst,Noida,Bachelor's,Full-Time,10,95000,2021-12-20,4.7,4.0,4.0,No,188,3.0,7,M095,No
E00303,21,Other,HR,HR Manager,Lucknow,MBA,Full-Time,0,76000,2026-06-20,0.2,4.0,4.0,No,157,8.0,5,M072,No
E00304,38,Male,Operations,Operations Manager,Lucknow,MBA,Contract,14,110000,2020-01-26,6.6,4.0,4.0,Yes,161,5.0,8,M002,No
E00305,45,Male,Operations,Operations Executive,Hyderabad,Bachelor's,Full-Time,23,155000,2014-03-03,12.5,5.0,3.0,Yes,200,7.0,1,M012,No
E00306,35,Male,Customer Support,Team Lead,Lucknow,Master's,Full-Time,12,91000,2019-12-20,6.7,3.0,5.0,Yes,163,9.0,4,M056,No
E00307,27,Female,HR,Recruiter,Chennai,Bachelor's,Contract,6,69000,2021-07-27,5.1,3.0,4.0,No,166,9.0,4,M097,No
E00308,30,Female,Sales,Sales Manager,Bangalore,Bachelor's,Full-Time,4,86000,2024-06-20,2.2,3.0,4.0,Yes,166,12.0,3,M094,No
E00309,46,Male,Marketing,Brand Executive,Delhi,MBA,Contract,24,129000,2013-07-27,13.1,4.0,2.0,No,144,8.0,2,M041,No
E00310,40,Male,Sales,Sales Executive,Pune,MBA,Full-Time,18,147000,2013-09-01,13.0,3.0,4.0,No,178,5.0,4,M027,No
E00311,38,Male,Finance,Accountant,Mumbai,Bachelor's,Contract,15,92000,2014-10-08,11.9,5.0,4.0,Yes,156,11.0,5,M089,No
E00312,36,Male,IT,Data Engineer,Pune,Master's,Full-Time,14,117000,2018-03-03,8.5,5.0,3.0,No,167,7.0,7,M038,No
E00313,29,Male,IT,Data Engineer,Pune,MBA,Contract,3,85000,2024-04-08,2.4,4.0,3.0,Yes,176,5.0,5,M114,No
E00314,33,Male,Customer Support,Support Analyst,Bangalore,PhD,Full-Time,12,120000,2019-09-02,7.0,2.0,2.0,No,203,10.0,4,M097,No
E00315,33,Male,Marketing,Digital Marketing Analyst,Hyderabad,Bachelor's,Full-Time,13,132000,2019-10-08,6.9,2.0,2.0,No,144,6.0,1,M102,No
E00316,38,Male,Operations,Operations Executive,Chennai,Bachelor's,Full-Time,17,137000,2016-10-08,9.9,3.0,3.0,No,184,3.0,5,M052,No
E00317,45,Male,Finance,Finance Manager,Hyderabad,Bachelor's,Full-Time,26,174000,2008-09-01,18.0,4.0,3.0,Yes,184,7.0,3,M080,Yes
E00318,42,Female,IT,IT Support,Bangalore,PhD,Full-Time,21,177000,2014-03-03,12.5,2.0,3.0,No,157,14.0,4,M120,No
E00319,24,Female,IT,Data Engineer,Bangalore,Bachelor's,Full-Time,3,90000,2024-06-20,2.2,3.0,5.0,No,179,7.0,6,M032,No
E00320,36,Male,Sales,Business Development Executive,Delhi,Master's,Full-Time,14,139000,2019-01-26,7.6,5.0,4.0,No,198,10.0,2,M088,No
E00321,39,Male,HR,HR Manager,Lucknow,Bachelor's,Full-Time,19,143000,2012-10-08,13.9,5.0,2.0,Yes,154,3.0,5,M002,Yes
E00322,38,Male,Operations,Operations Manager,Mumbai,Bachelor's,Full-Time,12,118000,2019-07-27,7.1,3.0,3.0,No,172,9.0,4,M066,Yes
E00323,30,Male,Operations,Operations Analyst,Pune,Bachelor's,Contract,6,62000,2022-11-14,3.8,3.0,4.0,No,175,4.0,4,M020,No
E00324,54,Female,Sales,Business Development Executive,Mumbai,PhD,Full-Time,35,218000,2008-09-01,18.0,5.0,4.0,No,178,8.0,7,M057,No
E00325,25,Male,Customer Support,Support Executive,Mumbai,Bachelor's,Full-Time,0,51000,2026-06-20,0.2,4.0,5.0,No,182,6.0,5,M062,No
E00326,26,Female,Operations,Operations Analyst,Noida,Master's,Full-Time,4,86000,2024-06-20,2.2,3.0,4.0,No,171,3.0,8,M091,Yes
E00327,36,Female,HR,Recruiter,Pune,Bachelor's,Full-Time,17,121000,2013-05-15,13.3,4.0,2.0,No,177,6.0,3,M086,Yes
E00328,49,Male,Operations,Operations Manager,Bangalore,Bachelor's,Full-Time,27,159000,2008-09-01,18.0,4.0,4.0,Yes,152,10.0,0,M103,No
E00329,28,Male,Finance,Financial Analyst,Delhi,Bachelor's,Full-Time,5,93000,2023-12-20,2.7,2.0,3.0,Yes,171,8.0,2,M048,No
E00330,32,Male,Sales,Sales Executive,Bangalore,Bachelor's,Part-Time,10,61000,2018-04-08,8.4,3.0,4.0,Yes,159,9.0,5,M083,Yes
E00331,42,Male,Sales,Sales Manager,Hyderabad,Bachelor's,Full-Time,19,140000,2013-01-25,13.6,4.0,5.0,Yes,146,8.0,1,M007,Yes
E00332,34,Male,Operations,Operations Manager,Pune,Bachelor's,Full-Time,12,105000,2019-01-26,7.6,3.0,4.0,No,159,9.0,2,M067,No
E00333,32,Male,IT,Software Engineer,Bangalore,Bachelor's,Full-Time,8,119000,2022-07-27,4.1,4.0,4.0,Yes,173,9.0,4,M050,No
E00334,38,Female,IT,IT Support,Mumbai,Bachelor's,Full-Time,19,163000,2014-01-25,12.6,4.0,4.0,No,176,10.0,5,M034,No
E00335,36,Male,IT,IT Support,Delhi,PhD,Full-Time,18,154000,2017-05-15,9.3,4.0,3.0,No,145,3.0,5,M105,Yes
E00336,41,Male,IT,Data Engineer,Noida,MBA,Full-Time,19,159000,2014-11-14,11.8,3.0,2.0,No,151,9.0,3,M087,No
E00337,43,Male,Marketing,Marketing Executive,Lucknow,Bachelor's,Full-Time,18,146000,2015-09-02,11.0,2.0,3.0,Yes,181,8.0,5,M069,No
E00338,36,Female,Operations,Operations Manager,Bangalore,Master's,Full-Time,13,127000,2017-01-25,9.6,4.0,4.0,Yes,177,10.0,6,M107,Yes
E00339,36,Male,Finance,Finance Manager,Chennai,MBA,Full-Time,14,138000,2019-04-09,7.4,3.0,2.0,Yes,184,9.0,1,M067,No
E00340,35,Female,IT,BI Analyst,Delhi,Bachelor's,Part-Time,14,71000,2015-10-08,10.9,3.0,4.0,No,193,10.0,6,M088,No
E00341,37,Male,Finance,Financial Analyst,Delhi,MBA,Full-Time,12,124000,2019-09-02,7.0,3.0,,No,178,5.0,2,M091,No
E00342,34,Male,Finance,Audit Associate,Chennai,MBA,Full-Time,10,117000,2020-05-14,6.3,3.0,2.0,No,161,7.0,3,M034,No
E00343,34,Male,IT,Data Analyst,Noida,Bachelor's,Full-Time,13,129000,2016-10-08,9.9,5.0,5.0,No,170,8.0,6,M115,No
E00344,42,Male,Finance,Accountant,Lucknow,Bachelor's,Full-Time,22,176000,2011-04-09,15.4,4.0,3.0,No,198,4.0,5,M043,No
E00345,45,Female,Finance,Audit Associate,Hyderabad,PhD,Contract,21,130000,2014-09-01,12.0,3.0,2.0,Yes,218,11.0,4,M021,Yes
E00346,23,Female,Operations,Operations Manager,Delhi,Master's,Full-Time,0,58000,2026-06-20,0.2,3.0,4.0,No,176,3.0,2,M012,Yes
E00347,34,Female,Operations,Operations Analyst,Chennai,Bachelor's,Full-Time,20,141000,2015-04-09,11.4,4.0,4.0,No,178,15.0,7,M032,No
E00348,29,Male,IT,Data Engineer,Mumbai,Bachelor's,Contract,9,95000,2020-06-20,6.2,2.0,4.0,No,181,9.0,3,M047,No
E00349,32,Male,Finance,Accountant,Hyderabad,Bachelor's,Full-Time,9,93000,2021-06-20,5.2,4.0,3.0,No,168,6.0,3,M113,No
E00350,37,Male,Operations,Operations Analyst,Delhi,Master's,Full-Time,17,151000,2014-01-25,12.6,5.0,3.0,No,189,13.0,4,M086,No
E00351,39,Male,HR,HR Manager,Pune,Master's,Full-Time,17,139000,2015-01-26,11.6,2.0,2.0,No,186,13.0,5,M098,No
E00352,33,Female,Marketing,Digital Marketing Analyst,Mumbai,PhD,Full-Time,13,129000,2020-01-26,6.6,3.0,4.0,Yes,174,7.0,2,M087,No
E00353,21,Female,Operations,Operations Manager,Bangalore,Bachelor's,Full-Time,0,44000,2026-06-20,0.2,1.0,1.0,No,162,8.0,2,M055,No
E00354,27,Male,IT,Data Engineer,Noida,Master's,Full-Time,5,108000,2023-12-20,2.7,3.0,2.0,Yes,141,5.0,5,M065,Yes
E00355,40,Male,IT,BI Analyst,Bangalore,Master's,Full-Time,18,155000,2015-10-08,10.9,5.0,4.0,No,181,5.0,5,M068,No
E00356,21,Male,Operations,Process Associate,Hyderabad,Bachelor's,Full-Time,0,60000,2026-06-20,0.2,3.0,2.0,Yes,172,13.0,2,M017,No
E00357,42,Male,IT,Software Engineer,Mumbai,Bachelor's,Full-Time,25,169000,2010-05-15,16.3,5.0,4.0,Yes,155,7.0,3,M026,No
E00358,38,Male,Operations,Operations Manager,Bangalore,PhD,Full-Time,14,132000,2016-03-02,10.5,4.0,3.0,No,148,9.0,5,M095,No
E00359,43,Male,Customer Support,Team Lead,Bangalore,MBA,Full-Time,18,135000,2017-03-03,9.5,5.0,5.0,No,180,6.0,4,M103,No
